ticketid,person,age,seat,team,eventType,date,gate,products,target,Softdrink,Beer,Hotdog,Book
160,Mikayla Nevil,24,A15,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
211,Lexi Kester,32,A15,,,10-Feb,A,[Softdrink],False,True,False,False,False
137,Melville Brenden,37,A15,,,24-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
465,Dennis Roseanne,38,A15,,,23-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
39,Ferdinand Dwain,34,A15,,,23-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
115,Gertrude Jezza,20,A15,,,21-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
215,Baxter Georgene,24,A15,,,10-Feb,A,[],False,False,False,False,False
292,Sinclair Blythe,30,A15,,,7-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
163,Jeane Rosalie,32,A15,,,11-Feb,A,[Book],False,False,False,False,True
150,Baxter Georgene,24,A15,,,25-Feb,A,"[Book,Beer]",False,False,True,False,True
457,Byrne Oralie,18,A15,,,22-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
302,Marcy Ruthie,21,A15,,,8-Feb,A,[Softdrink],False,True,False,False,False
238,Lorraine Alyse,34,A15,,,2-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
261,Alysa Sara,35,A15,,,4-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
382,Carissa Alexandria,19,A15,,,15-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
370,Justina Marisa,38,A15,,,14-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
395,Byrne Oralie,18,A15,,,16-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
176,Kade Fae,21,A15,,,23-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
107,Kristins Vin,26,A15,,,20-Feb,A,[Softdrink],False,True,False,False,False
443,Baxter Georgene,24,A13,,,20-Feb,A,[],False,False,False,False,False
176,Kade Fae,21,A13,,,23-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
301,Julian Monday,21,A13,,,8-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
149,Lexi Kester,32,A13,,,25-Feb,A,"[Softdrink,Book,Beer]",False,True,True,False,True
246,Roseanne Winfield,23,A13,,,3-Feb,A,[Softdrink],False,True,False,False,False
343,Karter Eppie,32,A13,,,12-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
382,Carissa Alexandria,19,A13,,,15-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
136,Rebekah Sharlene,40,A13,,,24-Feb,A,[Beer],False,False,True,False,False
280,Mikayla Nevil,24,A13,,,6-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
126,Justina Marisa,38,A13,,,22-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
115,Gertrude Jezza,20,A13,,,21-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
214,Ogden Terrance,26,A13,,,10-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
316,Lexi Kester,32,A13,,,9-Feb,A,"[Hotdog,Book]",False,False,False,True,True
162,Praise Karina,39,A13,,,11-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
59,Byrne Oralie,18,A13,,,25-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
409,Crew Susanna,20,A13,,,17-Feb,A,[Hotdog],False,False,False,True,False
190,Ibrahim Gerarda,29,A13,,,7-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
275,Humphrey Tamela,20,A13,,,5-Feb,A,[Softdrink],False,True,False,False,False
160,Mikayla Nevil,24,A13,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
238,Lorraine Alyse,34,A13,,,2-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
39,Ferdinand Dwain,34,A13,,,23-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
189,Rodger Dorine,21,A13,,,7-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
2,Alysa Sara,35,A13,,,19-Jan,A,"[Hotdog,Book]",False,False,False,True,True
395,Byrne Oralie,18,A13,,,16-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
260,Lexi Kester,32,A13,,,4-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
369,Rebekah Sharlene,40,A13,,,14-Feb,A,[Hotdog],False,False,False,True,False
226,Alysa Sara,35,A13,,,1-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
211,Lexi Kester,32,A13,,,10-Feb,A,[Softdrink],False,True,False,False,False
448,Carissa Alexandria,19,A13,,,21-Feb,A,[],False,False,False,False,False
421,Melville Brenden,37,A13,,,18-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
84,Kristins Vin,26,A13,,,19-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
202,Julian Monday,21,A13,,,5-Feb,A,[Hotdog],False,False,False,True,False
357,Crew Susanna,20,A13,,,13-Feb,A,[Hotdog],False,False,False,True,False
173,Charis June,32,A13,,,23-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
99,Lorraine Alyse,34,A13,,,20-Feb,A,[Softdrink],False,True,False,False,False
16,Carey Dakota,21,A13,,,21-Jan,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
159,Crew Susanna,20,A4,,,11-Feb,A,[Hotdog],False,False,False,True,False
391,Carey Dakota,21,A4,,,16-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
70,Alysa Sara,35,A4,,,20-Jan,A,[Softdrink],False,True,False,False,False
82,Ferdinand Dwain,34,A4,,,19-Feb,A,[],False,False,False,False,False
1,Crew Susanna,20,A4,,,19-Jan,A,"[Softdrink,Book]",False,True,False,False,True
278,Dennis Roseanne,38,A4,,,6-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
198,Gertrude Jezza,20,A4,,,5-Feb,A,"[Hotdog,Book]",False,False,False,True,True
474,Crispin Ralf,18,A4,A,Warning,21-Jan,A,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
298,Mikayla Nevil,24,A4,,,8-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
273,Rebekah Sharlene,40,A4,,,5-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
25,Rebekah Sharlene,40,A4,,,22-Jan,A,"[Hotdog,Book]",False,False,False,True,True
313,Rodger Dorine,21,A4,,,9-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
441,Karter Eppie,32,A4,,,20-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
222,Kristins Vin,26,A4,,,1-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
56,Praise Karina,39,A4,,,25-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
417,Jeane Rosalie,32,A4,,,18-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
46,Gertrude Jezza,20,A4,,,24-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
135,Byrne Oralie,18,A4,,,24-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
244,Debbi Carley,35,A4,,,3-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
404,Alysa Sara,35,A4,,,17-Feb,A,[Softdrink],False,True,False,False,False
353,Byrne Oralie,18,A4,,,13-Feb,A,[Beer],False,False,True,False,False
123,Tad Kathryn,29,A4,,,22-Feb,A,[Beer],False,False,True,False,False
233,Pece Ravi,30,A4,,,2-Feb,A,[Hotdog],False,False,False,True,False
512,Crispin Ralf,18,A4,A,Warning,21-Feb,A,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
431,Praise Karina,39,A4,,,19-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
463,Debbi Carley,35,A4,,,23-Feb,A,[Hotdog],False,False,False,True,False
257,Roseanne Winfield,23,A4,,,4-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
211,Lexi Kester,32,A4,,,10-Feb,A,[Softdrink],False,True,False,False,False
367,Byrne Oralie,18,A4,,,14-Feb,A,[Hotdog],False,False,False,True,False
36,Charis June,32,A4,,,23-Jan,A,"[Softdrink,Beer]",False,True,True,False,False
186,Ty Jenessa,33,A4,,,7-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
289,Humphrey Tamela,20,A4,,,7-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
341,Kristins Vin,26,A4,,,12-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
96,Debbi Carley,35,A4,,,20-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
455,Pece Ravi,30,A4,,,22-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
324,Connie Nadia,32,A4,,,10-Feb,A,"[Hotdog,Book]",False,False,False,True,True
39,Ferdinand Dwain,34,A14,,,23-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
344,Praise Karina,39,A14,,,12-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
370,Justina Marisa,38,A14,,,14-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
189,Rodger Dorine,21,A14,,,7-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
301,Julian Monday,21,A14,,,8-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
49,Rebekah Sharlene,40,A14,,,24-Jan,A,[Hotdog],False,False,False,True,False
190,Ibrahim Gerarda,29,A14,,,7-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
137,Melville Brenden,37,A14,,,24-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
457,Byrne Oralie,18,A14,,,22-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
275,Humphrey Tamela,20,A14,,,5-Feb,A,[Softdrink],False,True,False,False,False
215,Baxter Georgene,24,A14,,,10-Feb,A,[],False,False,False,False,False
160,Mikayla Nevil,24,A14,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
246,Roseanne Winfield,23,A14,,,3-Feb,A,[Softdrink],False,True,False,False,False
115,Gertrude Jezza,20,A14,,,21-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
173,Charis June,32,A14,,,23-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
27,Kristins Vin,26,A14,,,22-Jan,A,[Softdrink],False,True,False,False,False
17,Moreen Caren,29,A14,,,21-Jan,A,"[Hotdog,Book]",False,False,False,True,True
261,Alysa Sara,35,A14,,,4-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
443,Baxter Georgene,24,A14,,,20-Feb,A,[],False,False,False,False,False
203,Carissa Alexandria,19,A14,,,5-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
72,Charis June,32,A14,,,20-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
100,Gertrude Jezza,20,A14,,,20-Feb,A,"[Softdrink,Book]",False,True,False,False,True
449,Sinclair Blythe,30,A14,,,21-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
421,Melville Brenden,37,A14,,,18-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
149,Lexi Kester,32,A14,,,25-Feb,A,"[Softdrink,Book,Beer]",False,True,True,False,True
211,Lexi Kester,32,A14,,,10-Feb,A,[Softdrink],False,True,False,False,False
409,Crew Susanna,20,A14,,,17-Feb,A,[Hotdog],False,False,False,True,False
281,Gertie Cierra,33,A14,,,6-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
227,Charis June,32,A14,,,1-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
433,Dennis Roseanne,38,A14,,,19-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
317,Jeane Rosalie,32,A14,,,9-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
2,Alysa Sara,35,A14,,,19-Jan,A,"[Hotdog,Book]",False,False,False,True,True
382,Carissa Alexandria,19,A14,,,15-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
176,Kade Fae,21,A14,,,23-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
357,Crew Susanna,20,A14,,,13-Feb,A,[Hotdog],False,False,False,True,False
162,Praise Karina,39,A14,,,11-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
238,Lorraine Alyse,34,A14,,,2-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
59,Byrne Oralie,18,A14,,,25-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
395,Byrne Oralie,18,A14,,,16-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
175,Julian Monday,21,A9,,,23-Feb,A,"[Softdrink,Book]",False,True,False,False,True
291,Baxter Georgene,24,A9,,,7-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
206,Karter Eppie,32,A9,,,5-Feb,A,"[Softdrink,Book]",False,True,False,False,True
82,Ferdinand Dwain,34,A9,,,19-Feb,A,[],False,False,False,False,False
480,Sanjana Pooja,21,A9,C,Eject,25-Jan,A,[Beer],True,False,True,False,False
84,Kristins Vin,26,A9,,,19-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
279,Suz Sophie,27,A9,,,6-Feb,A,[Softdrink],False,True,False,False,False
26,Mikayla Nevil,24,A9,,,22-Jan,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
188,Mikayla Nevil,24,A9,,,7-Feb,A,[Softdrink],False,True,False,False,False
37,Debbi Carley,35,A9,,,23-Jan,A,"[Softdrink,Beer]",False,True,True,False,False
456,Sinclair Blythe,30,A9,,,22-Feb,A,"[Softdrink,Book]",False,True,False,False,True
300,Ibrahim Gerarda,29,A9,,,8-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
161,Ogden Terrance,26,A9,,,11-Feb,A,[Hotdog],False,False,False,True,False
48,Lexi Kester,32,A9,,,24-Jan,A,"[Softdrink,Beer]",False,True,True,False,False
379,Gertrude Jezza,20,A9,,,15-Feb,A,[],False,False,False,False,False
464,Ty Jenessa,33,A9,,,23-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
124,Debbi Carley,35,A9,,,22-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
326,Kristins Vin,26,A9,,,10-Feb,A,[],False,False,False,False,False
200,Lorraine Alyse,34,A9,,,5-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
245,Gertie Cierra,33,A9,,,3-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
13,Connell Sela,37,A9,,,21-Jan,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
136,Rebekah Sharlene,40,A9,,,24-Feb,A,[Beer],False,False,True,False,False
420,Connell Sela,37,A9,,,18-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
2,Alysa Sara,35,A9,,,19-Jan,A,"[Hotdog,Book]",False,False,False,True,True
224,Ren Aron,37,A9,,,1-Feb,A,[Hotdog],False,False,False,True,False
394,Pece Ravi,30,A9,,,16-Feb,A,[Softdrink],False,True,False,False,False
71,Dennis Roseanne,38,A9,,,20-Jan,A,"[Hotdog,Book]",False,False,False,True,True
342,Baxter Georgene,24,A9,,,12-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
334,Lexi Kester,32,A9,,,11-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
407,Gertrude Jezza,20,A9,,,17-Feb,A,[Softdrink],False,True,False,False,False
97,Melville Brenden,37,A9,,,20-Feb,A,"[Hotdog,Book]",False,False,False,True,True
213,Justina Marisa,38,A9,,,10-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
518,Oswin Tillie,24,A9,C,Eject,25-Feb,A,[Beer],True,False,True,False,False
442,Marcy Ruthie,21,A9,,,20-Feb,A,[Softdrink],False,True,False,False,False
368,Karter Eppie,32,A9,,,14-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
314,Roseanne Winfield,23,A9,,,9-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
259,Pece Ravi,30,A9,,,4-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
160,Mikayla Nevil,24,A7,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
325,Charis June,32,A7,,,10-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
475,Kortney Gord,20,A7,A,Eject,22-Jan,A,"[Softdrink,Beer]",True,True,True,False,False
446,Ty Jenessa,33,A7,,,21-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
406,Baxter Georgene,24,A7,,,17-Feb,A,[Softdrink],False,True,False,False,False
471,Crispin Ralf,18,A7,A,Warning,19-Jan,A,[Beer],True,False,True,False,False
47,Roseanne Winfield,23,A7,,,24-Jan,A,[],False,False,False,False,False
36,Charis June,32,A7,,,23-Jan,A,"[Softdrink,Beer]",False,True,True,False,False
279,Suz Sophie,27,A7,,,6-Feb,A,[Softdrink],False,True,False,False,False
71,Dennis Roseanne,38,A7,,,20-Jan,A,"[Hotdog,Book]",False,False,False,True,True
186,Ty Jenessa,33,A7,,,7-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
367,Byrne Oralie,18,A7,,,14-Feb,A,[Hotdog],False,False,False,True,False
472,Kortney Gord,20,A7,A,Knife,19-Jan,A,[Beer],True,False,True,False,False
199,Dennis Roseanne,38,A7,,,5-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
174,Sinclair Blythe,30,A7,,,23-Feb,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
258,Praise Karina,39,A7,,,4-Feb,A,[],False,False,False,False,False
510,Kortney Gord,20,A7,A,Knife,19-Feb,A,[Beer],True,False,True,False,False
509,Crispin Ralf,18,A7,A,Warning,19-Feb,A,[Beer],True,False,True,False,False
135,Byrne Oralie,18,A7,,,24-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
212,Bethel Romy,32,A7,,,10-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
480,Sanjana Pooja,21,A7,C,Eject,25-Jan,A,[Beer],True,False,True,False,False
112,Gertie Cierra,33,A7,,,21-Feb,A,"[Book,Beer]",False,False,True,False,True
332,Gertie Cierra,33,A7,,,11-Feb,A,[Hotdog],False,False,False,True,False
314,Roseanne Winfield,23,A7,,,9-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
101,Rebekah Sharlene,40,A7,,,20-Feb,A,[Softdrink],False,True,False,False,False
224,Ren Aron,37,A7,,,1-Feb,A,[Hotdog],False,False,False,True,False
300,Ibrahim Gerarda,29,A7,,,8-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
97,Melville Brenden,37,A7,,,20-Feb,A,"[Hotdog,Book]",False,False,False,True,True
392,Charis June,32,A7,,,16-Feb,A,"[Book,Beer]",False,False,True,False,True
355,Praise Karina,39,A7,,,13-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
419,Ferdinand Dwain,34,A7,,,18-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
518,Oswin Tillie,24,A7,C,Eject,25-Feb,A,[Beer],True,False,True,False,False
513,Kortney Gord,20,A7,A,Eject,22-Feb,A,"[Softdrink,Hotdog,Beer]",True,True,True,True,False
290,Pece Ravi,30,A7,,,7-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
209,Ferdinand Dwain,34,A16,,,5-Feb,A,"[Book,Beer]",False,False,True,False,True
370,Justina Marisa,38,A16,,,14-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
239,Lexi Kester,32,A16,,,2-Feb,A,[],False,False,False,False,False
204,Suz Sophie,27,A16,,,5-Feb,A,[Beer],False,False,True,False,False
292,Sinclair Blythe,30,A16,,,7-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
409,Crew Susanna,20,A16,,,17-Feb,A,[Hotdog],False,False,False,True,False
84,Kristins Vin,26,A16,,,19-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
113,Connell Sela,37,A16,,,21-Feb,A,[Softdrink],False,True,False,False,False
247,Sinclair Blythe,30,A16,,,3-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
61,Bethel Romy,32,A16,,,25-Jan,A,"[Softdrink,Book]",False,True,False,False,True
261,Alysa Sara,35,A16,,,4-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
163,Jeane Rosalie,32,A16,,,11-Feb,A,[Book],False,False,False,False,True
433,Dennis Roseanne,38,A16,,,19-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
357,Crew Susanna,20,A16,,,13-Feb,A,[Hotdog],False,False,False,True,False
421,Melville Brenden,37,A16,,,18-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
150,Baxter Georgene,24,A16,,,25-Feb,A,"[Book,Beer]",False,False,True,False,True
396,Moreen Caren,29,A16,,,16-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
327,Ty Jenessa,33,A16,,,10-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
115,Gertrude Jezza,20,A16,,,21-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
317,Jeane Rosalie,32,A16,,,9-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
101,Rebekah Sharlene,40,A16,,,20-Feb,A,[Softdrink],False,True,False,False,False
49,Rebekah Sharlene,40,A16,,,24-Jan,A,[Hotdog],False,False,False,True,False
170,Ibrahim Gerarda,29,A16,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
382,Carissa Alexandria,19,A16,,,15-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
177,Baxter Georgene,24,A16,,,23-Feb,A,[Book],False,False,False,False,True
215,Baxter Georgene,24,A16,,,10-Feb,A,[],False,False,False,False,False
107,Kristins Vin,26,A16,,,20-Feb,A,[Softdrink],False,True,False,False,False
137,Melville Brenden,37,A16,,,24-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
125,Crew Susanna,20,A16,,,22-Feb,A,"[Hotdog,Book]",False,False,False,True,True
28,Moreen Caren,29,A16,,,22-Jan,A,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
18,Crew Susanna,20,A16,,,21-Jan,A,[Beer],False,False,True,False,False
72,Charis June,32,A16,,,20-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
346,Lorraine Alyse,34,A16,,,12-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
189,Rodger Dorine,21,A16,,,7-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
281,Gertie Cierra,33,A16,,,6-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
457,Byrne Oralie,18,A16,,,22-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
302,Marcy Ruthie,21,A16,,,8-Feb,A,[Softdrink],False,True,False,False,False
39,Ferdinand Dwain,34,A16,,,23-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
227,Charis June,32,A16,,,1-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
466,Byrne Oralie,18,A16,,,23-Feb,A,[Beer],False,False,True,False,False
410,Carissa Alexandria,19,A17,,,17-Feb,A,[Softdrink],False,True,False,False,False
327,Ty Jenessa,33,A17,,,10-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
346,Lorraine Alyse,34,A17,,,12-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
215,Baxter Georgene,24,A17,,,10-Feb,A,[],False,False,False,False,False
457,Byrne Oralie,18,A17,,,22-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
164,Lorraine Alyse,34,A17,,,11-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
150,Baxter Georgene,24,A17,,,25-Feb,A,"[Book,Beer]",False,False,True,False,True
113,Connell Sela,37,A17,,,21-Feb,A,[Softdrink],False,True,False,False,False
61,Bethel Romy,32,A17,,,25-Jan,A,"[Softdrink,Book]",False,True,False,False,True
116,Ogden Terrance,26,A17,,,21-Feb,A,"[Hotdog,Beer]",False,False,True,True,False
227,Charis June,32,A17,,,1-Feb,A,"[Softdrink,Beer]",False,True,True,False,False
422,Ty Jenessa,33,A17,,,18-Feb,A,[Softdrink],False,True,False,False,False
261,Alysa Sara,35,A17,,,4-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
209,Ferdinand Dwain,34,A17,,,5-Feb,A,"[Book,Beer]",False,False,True,False,True
282,Carey Dakota,21,A17,,,6-Feb,A,"[Softdrink,Hotdog]",False,True,False,True,False
190,Ibrahim Gerarda,29,A17,,,7-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
125,Crew Susanna,20,A17,,,22-Feb,A,"[Hotdog,Book]",False,False,False,True,True
302,Marcy Ruthie,21,A17,,,8-Feb,A,[Softdrink],False,True,False,False,False
106,Kade Fae,21,A17,,,20-Feb,A,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
293,Gertrude Jezza,20,A17,,,7-Feb,A,"[Softdrink,Book,Beer]",False,True,True,False,True
49,Rebekah Sharlene,40,A17,,,24-Jan,A,[Hotdog],False,False,False,True,False
466,Byrne Oralie,18,A17,,,23-Feb,A,[Beer],False,False,True,False,False
239,Lexi Kester,32,A17,,,2-Feb,A,[],False,False,False,False,False
84,Kristins Vin,26,A17,,,19-Feb,A,"[Hotdog,Book,Beer]",False,False,True,True,True
434,Marcy Ruthie,21,A17,,,19-Feb,A,[Softdrink],False,True,False,False,False
72,Charis June,32,A17,,,20-Jan,A,"[Softdrink,Hotdog]",False,True,False,True,False
40,Pece Ravi,30,A17,,,23-Jan,A,"[Hotdog,Book,Beer]",False,False,True,True,True
397,Dennis Roseanne,38,A17,,,16-Feb,A,"[Softdrink,Hotdog,Book]",False,True,False,True,True
18,Crew Susanna,20,A17,,,21-Jan,A,[Beer],False,False,True,False,False
177,Baxter Georgene,24,A17,,,23-Feb,A,[Book],False,False,False,False,True
